fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,ipc_var_Alimentos,ipc_var_Alojamiento,ipc_var_Bebidas_alc,ipc_var_Bienes_div,ipc_var_Educacion,ipc_var_Info_Com,ipc_var_Muebles,ipc_var_Vestuario,ipc_var_Recreacion,ipc_var_Restaurantes,ipc_var_Salud,ipc_var_Transporte,ipc_var_Total,ici,icco,costo_var,eoe_val,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,eoe_norm,icds,estado,estado_nombre,vulnerabilidad
2024-04,M03,Manufactura,-0.8494,2.9844,12.25,-3.64,0.0473,3867.9753,-14.8525,2.9844,9.3403,9.7177,5.3498,11.4027,0.0253,3.5808,3.7451,2.0196,9.7968,7.1849,10.4154,7.1633,-3.4,15.3,0.0473,-3.4,13.36725,0.32,0.25,0.97,0.15,0.81,0.15,0.4738,S3,Estabilidad,Moderada
2024-05,M03,Manufactura,-3.3442,4.3992,11.766129032258064,3.7113,-0.059,3869.1006,-14.7792,4.3992,9.1423,8.5933,5.3964,11.4172,-0.1934,3.261,3.3355,1.9782,9.7599,6.6706,9.0668,7.1569,-5.4,12.5,-0.059,-5.4,13.30128,0.12,0.7045,0.98,0.17,0.8,0.07,0.5092,S3,Estabilidad,Moderada
2024-06,M03,Manufactura,-4.8742,5.266,11.75,6.5949,2.1507,4042.797,-3.9549,5.266,9.2509,8.1549,5.1796,11.2129,-0.1533,3.1654,3.0643,1.9972,9.5716,6.7812,8.1049,7.1825,-3.1,8.6,2.1507,-3.1,3.5594099999999997,0.03,0.8409,0.72,0.18,0.61,0.18,0.4324,S3,Estabilidad,Moderada
2024-07,M03,Manufactura,0.8998,5.2599,11.266129032258064,2.6713,2.6947,4036.9219,-0.794,5.2599,9.0641,8.0139,5.2051,11.1979,-0.2856,2.8727,2.5048,1.685,9.0733,6.4562,6.8797,6.86,-1.2,17.0,2.6947,-1.2,0.7146,0.48,0.6591,0.63,0.19,0.51,0.26,0.4422,S3,Estabilidad,Moderada
2024-08,M03,Manufactura,-3.0651,3.3784,10.75,-1.7693,2.265,4065.5465,-0.1272,3.3784,8.7257,7.0343,4.7269,10.5999,-0.7151,2.6133,2.3058,0.4391,8.8481,6.3416,6.0635,6.1204,-1.4,13.8,2.265,-1.4,0.11448000000000001,0.14,0.3409,0.69,0.22,0.45,0.25,0.3844,S4,Decrecimiento,Media
2024-09,M03,Manufactura,-3.979,2.7328,10.75,-1.5503,2.9347,4182.5123,4.4448,2.7328,8.4867,6.2445,4.0472,10.7575,-0.7612,2.3065,2.2162,-0.0115,9.0753,6.1602,5.611,5.8088,1.3,12.2,2.9347,1.3,-4.00032,0.08,0.375,0.58,0.22,0.34,0.55,0.3559,S4,Decrecimiento,Media
2024-10,M03,Manufactura,1.3044,1.7474,10.25,11.7839,2.8919,4249.47,0.6403,1.7474,8.066,5.9289,3.6806,10.6476,-0.9797,2.2144,2.134,-0.7291,8.9339,5.8638,5.6231,5.4061,-0.4,17.8,2.8919,-0.4,-0.57627,0.56,0.9659,0.59,0.24,0.42,0.37,0.4954,S3,Estabilidad,Moderada
2024-11,M03,Manufactura,-2.767,2.3447,9.75,6.1463,4.124,4408.6523,9.1574,2.3447,7.2536,5.8282,3.676,10.6175,-1.0082,2.2519,2.1342,0.7348,8.4119,5.6307,5.0526,5.1974,-2.8,17.6,4.124,-2.8,-8.241660000000001,0.18,0.8182,0.43,0.26,0.23,0.19,0.3663,S4,Decrecimiento,Media
2024-12,M03,Manufactura,0.9598,3.3149,9.67741935483871,-0.0863,5.386,4385.1487,11.0668,3.3149,6.9563,5.5701,3.3314,10.6155,-0.9267,2.1822,2.0564,-0.213,7.8686,5.542,5.191,5.2031,-0.2,20.6,5.386,-0.2,-9.960120000000002,0.51,0.4659,0.31,0.27,0.18,0.4,0.3394,S4,Decrecimiento,Media
2025-01,M03,Manufactura,0.2981,4.4939,9.5,1.3508,5.0937,4307.5674,10.0217,4.4939,6.4838,5.0819,2.8988,10.6155,-0.9927,2.1975,1.6016,-0.1809,8.0625,5.474,4.9013,5.223,2.0,21.6,5.0937,2.0,-9.01953,0.41,0.5682,0.33,0.31,0.21,0.62,0.3713,S4,Decrecimiento,Media
2025-02,M03,Manufactura,0.3877,4.5632,9.5,3.7626,4.451,4127.9539,4.9986,4.5632,6.5813,4.9152,3.4278,7.382,-1.2365,2.4628,1.4446,0.8096,7.7335,5.4183,5.6403,5.2766,0.2,24.5,4.451,0.2,-4.49874,0.42,0.7159,0.4,0.31,0.32,0.47,0.4107,S3,Estabilidad,Moderada
2025-03,M03,Manufactura,0.69,4.6724,9.5,9.0424,4.5675,4137.6845,6.1124,4.6724,6.2889,4.6909,3.5271,7.2726,-1.4268,2.6371,1.5048,1.5537,7.3436,5.2959,4.8779,5.09,2.1,21.8,4.5675,2.1,-5.5011600000000005,0.45,0.8864,0.39,0.31,0.3,0.64,0.4399,S3,Estabilidad,Moderada
2025-04,M03,Manufactura,1.0043,4.6068,9.5,4.5875,5.7822,4280.258,10.6589,4.6068,6.0911,4.6386,3.6631,7.3801,-1.5087,2.738,1.841,2.2923,7.7133,5.313,5.2909,5.1623,-0.3,24.9,5.7822,-0.3,-9.59301,0.52,0.7386,0.27,0.31,0.19,0.38,0.3747,S4,Decrecimiento,Media
2025-05,M03,Manufactura,2.0527,4.7059,9.258064516129032,-4.8667,5.5024,4203.3771,8.6396,4.7059,5.8205,4.9324,3.5192,7.3541,-1.4973,2.7873,2.0339,1.7876,7.4081,5.3434,5.2595,5.0521,6.1,21.0,5.5024,6.1,-7.77564,0.62,0.125,0.29,0.32,0.25,0.86,0.3487,S4,Decrecimiento,Media
2025-06,M03,Manufactura,2.2085,4.3145,9.25,12.8097,4.3341,4113.485,1.7485,4.3145,5.2264,5.1358,3.6084,7.5589,-1.4615,2.9211,2.0994,1.6821,7.4444,5.2012,5.2733,4.8201,1.5,24.0,4.3341,1.5,-1.57365,0.65,0.9773,0.41,0.4,0.39,0.59,0.5154,S3,Estabilidad,Moderada
2025-07,M03,Manufactura,5.3825,4.9444,9.25,2.8568,3.6139,4040.8484,0.0973,4.9444,4.9531,4.9456,3.547,7.5589,-1.097,3.1471,2.1046,1.7175,7.5859,5.3586,5.3649,4.9005,6.7,27.2,3.6139,6.7,-0.08757,0.96,0.6705,0.48,0.4,0.43,0.89,0.5565,S3,Estabilidad,Moderada
2025-08,M03,Manufactura,2.3956,6.132,9.25,8.2785,3.4654,4047.4116,-0.4461,6.132,4.7004,5.3306,4.0013,7.8713,-0.8514,3.1805,2.0191,1.6316,7.7777,5.6712,5.1893,5.0956,5.3,26.5,3.4654,5.3,0.40149,0.69,0.875,0.5,0.4,0.47,0.8,0.5506,S3,Estabilidad,Moderada
2025-09,M03,Manufactura,4.8769,6.2051,9.25,10.0641,2.5439,3922.212,-6.2235,6.2051,4.8372,6.3828,4.4296,7.2944,0.5516,3.3187,2.1464,1.7357,7.4725,5.992,5.0508,5.1767,9.0,20.4,2.5439,9.0,5.60115,0.92,0.9432,0.66,0.4,0.67,0.95,0.6563,S2,Crecimiento,Moderada
2025-10,M03,Manufactura,2.2636,6.6446,9.25,4.9814,2.3489,3877.8448,-8.7452,6.6446,5.3048,6.5557,4.6616,7.3374,0.6937,3.4874,2.2527,2.7423,7.6116,6.5042,5.2116,5.5122,4.9,22.1,2.3489,4.9,7.870680000000001,0.66,0.75,0.68,0.4,0.7,0.76,0.5973,S3,Estabilidad,Moderada
2025-11,M03,Manufactura,1.1471,5.7401,9.25,-4.0249,1.3622,3786.1833,-14.1193,5.7401,5.2857,6.4646,4.7863,7.3617,1.0877,3.5023,2.0025,0.5652,7.6464,6.8759,5.3271,5.3011,-4.3,22.3,1.3622,-4.3,12.707370000000001,0.54,0.2159,0.82,0.4,0.78,0.1,0.5308,S3,Estabilidad,Moderada
2025-12,M03,Manufactura,-0.1593,5.0721,9.25,18.03039705123176,1.0073,3791.4719,-13.5384,5.0721,4.7551,6.3658,4.9738,7.3648,1.222,3.3131,2.1197,1.8459,7.9081,7.2043,5.3491,5.0999,-0.7,17.8,1.0073,-0.7,12.18456,0.35,0.9886,0.88,0.4,0.76,0.36,0.6321,S2,Crecimiento,Moderada
2026-01,M03,Manufactura,1.0388,5.1082,9.25,5.5524,0.9739,3702.999,-14.035,5.1082,4.5902,7.5824,5.2347,7.3648,1.481,4.1246,2.452,2.5363,9.0087,7.3825,5.7942,5.3536,-1.5,26.0,0.9739,-1.5,12.6315,0.53,0.7841,0.9,0.4,0.77,0.24,0.6309,S2,Crecimiento,Moderada
